N,D,bonus,condition,seed,update,eat0,eat1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,222,98.58984375,117.0390625,0.0,0.0,9.15625,-6.5197272300720215
12,100,8.75,none,0,223,98.0078125,115.95703125,0.0,0.0,9.71484375,-6.6693034172058105
12,100,8.75,none,0,224,99.0078125,116.4375,0.0,0.0,9.68359375,-6.60459041595459
12,100,8.75,none,0,225,97.17578125,117.203125,0.0,0.0,9.6328125,-6.5657877922058105
12,100,8.75,none,0,226,98.5,117.12890625,0.0,0.0,9.31640625,-6.775716304779053
12,100,8.75,none,0,227,98.91796875,117.9375,0.0,0.0,9.75,-6.760318756103516
12,100,8.75,none,0,228,97.7578125,117.21484375,0.0,0.0,9.3515625,-6.521419525146484
12,100,8.75,none,0,229,98.8125,116.4921875,0.0,0.0,8.96875,-6.658235549926758
12,100,8.75,none,0,230,97.77734375,118.3046875,0.0,0.0,9.2109375,-6.272851467132568
12,100,8.75,none,0,231,97.11328125,118.6640625,0.0,0.0,9.48046875,-6.424381256103516
12,100,8.75,none,0,232,98.53515625,116.88671875,0.0,0.0,9.50390625,-6.7433600425720215
12,100,8.75,none,0,233,98.90234375,118.41015625,0.0,0.0,9.02734375,-6.532193660736084
12,100,8.75,none,0,234,98.26171875,118.91015625,0.0,0.0,9.046875,-6.475390911102295
12,100,8.75,none,0,235,99.0234375,117.703125,0.0,0.0,8.92578125,-6.54013729095459
12,100,8.75,none,0,236,98.578125,117.6171875,0.0,0.0,9.05078125,-6.58603572845459
12,100,8.75,none,0,237,96.58203125,117.46875,0.0,0.0,9.5546875,-6.6917643547058105
12,100,8.75,none,0,238,98.44140625,117.43359375,0.0,0.0,8.98828125,-6.555403709411621
12,100,8.75,none,0,239,98.140625,118.33984375,0.0,0.0,9.15625,-6.647428512573242
12,100,8.75,none,0,240,98.69140625,118.0703125,0.0,0.0,8.9375,-6.488900661468506
12,100,8.75,none,0,241,98.47265625,118.09375,0.0,0.0,8.6953125,-6.483626842498779
12,100,8.75,none,0,242,97.890625,117.8828125,0.0,0.0,8.97265625,-6.560807704925537
12,100,8.75,none,0,243,98.00390625,118.109375,0.0,0.0,8.87890625,-6.349870204925537
12,100,8.75,none,0,244,97.8671875,117.93359375,0.0,0.0,8.734375,-6.294402122497559
12,100,8.75,none,0,245,97.50390625,119.03125,0.0,0.0,8.41796875,-6.1993818283081055
12,100,8.75,none,0,246,97.3203125,119.2734375,0.0,0.0,8.6640625,-6.209929466247559
12,100,8.75,none,0,247,97.24609375,119.15234375,0.0,0.0,8.80859375,-6.172493934631348
12,100,8.75,none,0,248,98.28515625,119.1171875,0.0,0.0,8.6015625,-6.217317581176758
12,100,8.75,none,0,249,97.20703125,118.11328125,0.0,0.0,8.58984375,-5.928256034851074
12,100,8.75,none,0,250,97.890625,118.75,0.0,0.0,8.76953125,-6.171288967132568
12,100,8.75,none,0,251,97.3203125,117.90625,0.0,0.0,8.8359375,-6.164421081542969
12,100,8.75,none,0,252,97.13671875,119.6484375,0.0,0.0,8.35546875,-5.98779296875
12,100,8.75,none,0,253,97.1796875,119.484375,0.0,0.0,8.66796875,-5.990755081176758
12,100,8.75,none,0,254,97.35546875,119.296875,0.0,0.0,8.26953125,-5.955827236175537
12,100,8.75,none,0,255,97.625,119.9765625,0.0,0.0,8.61328125,-6.253581523895264
12,100,8.75,none,0,256,97.0703125,119.2734375,0.0,0.0,8.51953125,-5.909375190734863
12,100,8.75,none,0,257,97.1484375,119.63671875,0.0,0.0,8.7421875,-5.98681640625
12,100,8.75,none,0,258,96.4921875,119.44140625,0.0,0.0,8.515625,-5.781510829925537
12,100,8.75,none,0,259,97.0625,118.68359375,0.0,0.0,8.47265625,-5.831803798675537
12,100,8.75,none,0,260,96.9453125,119.328125,0.0,0.0,8.41015625,-5.841374397277832
12,100,8.75,none,0,261,96.2578125,119.703125,0.0,0.0,8.328125,-5.4958014488220215
12,100,8.75,none,0,262,97.7890625,120.0546875,0.0,0.0,8.23828125,-5.922818660736084
12,100,8.75,none,0,263,97.46484375,119.87109375,0.0,0.0,8.17578125,-5.96250057220459
12,100,8.75,none,0,264,96.8828125,119.734375,0.0,0.0,8.046875,-5.536914348602295
12,100,8.75,none,0,265,97.984375,119.18359375,0.0,0.0,8.3203125,-5.887500286102295
12,100,8.75,none,0,266,97.97265625,119.75,0.0,0.0,7.96875,-5.9362311363220215
12,100,8.75,none,0,267,95.59375,119.06640625,0.0,0.0,8.0625,-5.499316215515137
12,100,8.75,none,0,268,96.7890625,119.50390625,0.0,0.0,8.33203125,-5.818000793457031
12,100,8.75,none,0,269,96.5234375,119.94140625,0.0,0.0,8.140625,-5.9186201095581055
12,100,8.75,none,0,270,96.93359375,119.515625,0.0,0.0,8.3203125,-5.961101055145264
12,100,8.75,none,0,271,97.99609375,119.65625,0.0,0.0,8.3046875,-6.272396087646484
12,100,8.75,none,0,272,97.41796875,119.359375,0.0,0.0,8.1328125,-5.775195598602295
12,100,8.75,none,0,273,95.98046875,121.15625,0.0,0.0,7.88671875,-5.627344131469727
12,100,8.75,none,0,274,97.68359375,119.8828125,0.0,0.0,8.0390625,-6.0631513595581055
12,100,8.75,none,0,275,96.47265625,120.31640625,0.0,0.0,7.97265625,-6.016862392425537
12,100,8.75,none,0,276,96.62109375,120.28515625,0.0,0.0,7.84765625,-5.594596862792969
12,100,8.75,none,0,277,97.43359375,120.50390625,0.0,0.0,7.91796875,-5.805989742279053
12,100,8.75,none,0,278,97.20703125,120.265625,0.0,0.0,7.91015625,-5.73496150970459
12,100,8.75,none,0,279,97.35546875,119.90625,0.0,0.0,8.09375,-5.675521373748779
12,100,8.75,none,0,280,97.9921875,120.453125,0.0,0.0,7.86328125,-5.736751556396484
12,100,8.75,none,0,281,97.28125,120.30078125,0.0,0.0,7.859375,-5.802148818969727
12,100,8.75,none,0,282,96.90625,120.140625,0.0,0.0,7.8203125,-5.567415237426758
12,100,8.75,none,0,283,96.46875,120.91015625,0.0,0.0,7.875,-5.515950679779053
12,100,8.75,none,0,284,98.4765625,119.66015625,0.0,0.0,7.81640625,-5.71923828125
