N,D,bonus,condition,seed,update,eat0,eat1,selectivity,zaps,ret
12,100,0.5,none,0,52,94.48828125,97.08984375,0.0,24.0859375,-10.636848449707031
12,100,0.5,none,0,53,92.87890625,97.859375,0.0,24.625,-10.766374588012695
12,100,0.5,none,0,54,93.3515625,97.14453125,0.0,25.0625,-10.978515625
12,100,0.5,none,0,55,93.484375,96.484375,0.0,24.80078125,-10.887240409851074
12,100,0.5,none,0,56,93.58984375,97.18359375,0.0,24.87109375,-10.613086700439453
12,100,0.5,none,0,57,93.06640625,97.29296875,0.0,24.67578125,-10.678060531616211
12,100,0.5,none,0,58,93.70703125,96.15234375,0.0,25.0078125,-11.030858993530273
12,100,0.5,none,0,59,91.90234375,96.90234375,0.0,24.93359375,-10.653581619262695
12,100,0.5,none,0,60,94.06640625,96.765625,0.0,25.0546875,-10.882357597351074
12,100,0.5,none,0,61,93.83984375,96.8984375,0.0,24.65234375,-10.70136833190918
12,100,0.5,none,0,62,93.58203125,96.48828125,0.0,24.99609375,-10.721224784851074
12,100,0.5,none,0,63,92.55859375,96.8984375,0.0,25.0078125,-10.575716018676758
12,100,0.5,none,0,64,92.640625,97.1171875,0.0,24.8046875,-10.71738338470459
12,100,0.5,none,0,65,93.28515625,96.66015625,0.0,24.98046875,-10.796483993530273
12,100,0.5,none,0,66,93.3828125,96.9609375,0.0,24.69921875,-10.623893737792969
12,100,0.5,none,0,67,92.984375,97.828125,0.0,25.21484375,-10.630925178527832
12,100,0.5,none,0,68,93.0703125,98.0234375,0.0,25.06640625,-10.659016609191895
12,100,0.5,none,0,69,93.62890625,97.62890625,0.0,24.609375,-10.564420700073242
12,100,0.5,none,0,70,93.9609375,98.05078125,0.0,24.81640625,-10.765170097351074
12,100,0.5,none,0,71,94.1015625,97.69140625,0.0,24.89453125,-10.827540397644043
12,100,0.5,none,0,72,93.88671875,97.38671875,0.0,24.96875,-10.745573043823242
12,100,0.5,none,0,73,94.171875,98.1171875,0.0,24.4921875,-10.671679496765137
12,100,0.5,none,0,74,93.609375,98.1953125,0.0,24.9453125,-10.708267211914062
12,100,0.5,none,0,75,94.20703125,98.39453125,0.0,24.50390625,-10.635579109191895
12,100,0.5,none,0,76,94.2734375,98.921875,0.0,24.40625,-10.47412109375
12,100,0.5,none,0,77,93.734375,98.75,0.0,24.33203125,-10.651399612426758
12,100,0.5,none,0,78,95.3359375,98.22265625,0.0,24.37890625,-10.94921875
12,100,0.5,none,0,79,94.13671875,99.421875,0.0,24.1171875,-10.638443946838379
12,100,0.5,none,0,80,94.80078125,98.8984375,0.0,24.14453125,-10.657877922058105
12,100,0.5,none,0,81,95.1328125,97.96484375,0.0,24.3984375,-10.536100387573242
12,100,0.5,none,0,82,94.26171875,99.390625,0.0,23.84765625,-10.352343559265137
12,100,0.5,none,0,83,95.46875,99.49609375,0.0,23.8671875,-10.648014068603516
12,100,0.5,none,0,84,94.93359375,100.54296875,0.0,23.83203125,-10.468587875366211
12,100,0.5,none,0,85,95.12109375,100.3671875,0.0,23.640625,-10.509798049926758
12,100,0.5,none,0,86,95.0234375,100.92578125,0.0,23.45703125,-10.486751556396484
12,100,0.5,none,0,87,94.33203125,101.6328125,0.0,23.86328125,-10.1552734375
12,100,0.5,none,0,88,95.5390625,101.3203125,0.0,22.9453125,-10.213249206542969
12,100,0.5,none,0,89,94.453125,101.4765625,0.0,23.234375,-10.318262100219727
12,100,0.5,none,0,90,95.3046875,100.96875,0.0,23.15234375,-10.261914253234863
12,100,0.5,none,0,91,95.37890625,101.60546875,0.0,23.37890625,-10.379915237426758
12,100,0.5,none,0,92,94.16015625,101.30859375,0.0,23.28125,-9.98974609375
12,100,0.5,none,0,93,94.57421875,101.57421875,0.0,23.42578125,-10.315723419189453
12,100,0.5,none,0,94,95.85546875,101.03515625,0.0,22.8359375,-10.312370300292969
12,100,0.5,none,0,95,95.59765625,101.65234375,0.0,23.38671875,-10.312857627868652
12,100,0.5,none,0,96,94.71875,101.859375,0.0,23.31640625,-10.026823043823242
12,100,0.5,none,0,97,95.3046875,103.0546875,0.0,23.0546875,-10.267285346984863
12,100,0.5,none,0,98,95.8125,101.9140625,0.0,23.12109375,-10.135970115661621
12,100,0.5,none,0,99,94.96484375,103.0546875,0.0,23.2734375,-9.903059959411621
12,100,0.5,none,0,100,95.875,103.12109375,0.0,22.73828125,-9.957292556762695
12,100,0.5,none,0,101,95.4140625,102.625,0.0,23.21484375,-10.142904281616211
12,100,0.5,none,0,102,95.12890625,103.390625,0.0,22.55859375,-9.933984756469727
12,100,0.5,none,0,103,94.8515625,103.9921875,0.0,22.7578125,-9.771743774414062
12,100,0.5,none,0,104,95.3515625,103.30859375,0.0,22.12890625,-9.868880271911621
12,100,0.5,none,0,105,94.8984375,103.69921875,0.0,22.6015625,-10.027637481689453
12,100,0.5,none,0,106,95.2421875,103.453125,0.0,22.66015625,-10.197070121765137
12,100,0.5,none,0,107,96.2265625,104.26171875,0.0,22.20703125,-9.908823013305664
12,100,0.5,none,0,108,96.37890625,104.1953125,0.0,22.1796875,-10.095181465148926
12,100,0.5,none,0,109,95.02734375,104.75390625,0.0,22.1953125,-9.593230247497559
12,100,0.5,none,0,110,95.65234375,104.31640625,0.0,22.53515625,-9.71396541595459
12,100,0.5,none,0,111,94.9453125,104.81640625,0.0,21.8671875,-9.862890243530273
12,100,0.5,none,0,112,96.05078125,103.5625,0.0,22.171875,-9.862663269042969
12,100,0.5,none,0,113,95.98046875,105.390625,0.0,22.08203125,-9.620702743530273
12,100,0.5,none,0,114,96.484375,104.72265625,0.0,21.625,-9.7373046875
12,100,0.5,none,0,115,95.92578125,105.13671875,0.0,21.73046875,-9.596875190734863
